threshold,far,frr
0.7842888236045837,0.00025490196078431374,0.20539215686274515
0.7818952202796936,0.00025490196078431374,0.20367647058823535
0.7812130451202393,0.0002598039215686275,0.20367647058823535
0.7800377607345581,0.0002598039215686275,0.2026960784313725
0.7789731621742249,0.00026470588235294115,0.2026960784313725
0.772722601890564,0.00026470588235294115,0.19803921568627447
0.7712898254394531,0.0002745098039215686,0.19803921568627447
0.7694199085235596,0.0002745098039215686,0.19705882352941173
0.7691380977630615,0.00027941176470588236,0.19705882352941173
0.7657738327980042,0.00027941176470588236,0.19632352941176467
0.7654690742492676,0.0002843137254901961,0.19632352941176467
0.7596873044967651,0.0002843137254901961,0.19313725490196076
0.7582376003265381,0.0002892156862745098,0.19313725490196076
0.7486839294433594,0.0002892156862745098,0.18848039215686274
0.7483522295951843,0.0002941176470588235,0.18848039215686274
0.7315128445625305,0.0002941176470588235,0.18039215686274512
0.7314056158065796,0.00029901960784313724,0.18039215686274512
0.7305222749710083,0.00029901960784313724,0.1791666666666667
0.7305142283439636,0.00030392156862745097,0.1791666666666667
0.7299802303314209,0.00030392156862745097,0.17867647058823533
0.7258680462837219,0.00031372549019607844,0.17867647058823533
0.7254272699356079,0.00031372549019607844,0.17818627450980395
0.7246841788291931,0.0003186274509803922,0.17818627450980395
0.724066972732544,0.0003186274509803922,0.17794117647058827
0.7234015464782715,0.0003235294117647059,0.17794117647058827
0.7173546552658081,0.0003235294117647059,0.17549019607843142
0.7163383960723877,0.0003284313725490196,0.17549019607843142
0.7161086201667786,0.0003284313725490196,0.17524509803921573
0.7160698771476746,0.0003333333333333333,0.17524509803921573
0.7154701948165894,0.0003333333333333333,0.17500000000000004
0.7154629826545715,0.00033823529411764706,0.17500000000000004
0.7153538465499878,0.00033823529411764706,0.17475490196078436
0.7150585651397705,0.0003480392156862745,0.17475490196078436
0.7140809893608093,0.0003480392156862745,0.17377450980392162
0.713860273361206,0.00035294117647058826,0.17377450980392162
0.7092227935791016,0.00035294117647058826,0.17156862745098034
0.7087858319282532,0.00036274509803921567,0.17156862745098034
0.7029796242713928,0.00036274509803921567,0.16985294117647054
0.7023595571517944,0.0003676470588235294,0.16985294117647054
0.702353298664093,0.0003676470588235294,0.16960784313725485
0.7021558284759521,0.00037254901960784314,0.16960784313725485
0.6924735307693481,0.00037254901960784314,0.16421568627450978
0.6922762393951416,0.0003774509803921569,0.16421568627450978
0.6917508244514465,0.0003774509803921569,0.1639705882352941
0.6901852488517761,0.0003823529411764706,0.1639705882352941
0.6875245571136475,0.0003823529411764706,0.16274509803921566
0.6874015927314758,0.0003872549019607843,0.16274509803921566
0.6848828196525574,0.0003872549019607843,0.16151960784313724
0.6843669414520264,0.000392156862745098,0.16151960784313724
0.6835196614265442,0.000392156862745098,0.16078431372549018
0.6834750175476074,0.00039705882352941176,0.16078431372549018
0.6821248531341553,0.00039705882352941176,0.1605392156862745
0.6802888512611389,0.0004019607843137255,0.1605392156862745
0.6797809600830078,0.0004019607843137255,0.1602941176470588
0.6792985200881958,0.0004068627450980392,0.1602941176470588
0.6758785247802734,0.0004068627450980392,0.15931372549019607
0.6753593683242798,0.00041176470588235296,0.15931372549019607
0.6719046831130981,0.00041176470588235296,0.15808823529411764
0.6718098521232605,0.0004166666666666667,0.15808823529411764
0.6710097193717957,0.0004166666666666667,0.15735294117647058
